Date,RF_m,ACWI_m,SP500_m,RUSSELL1000_m,EW_m,GMV_m,RP_m,GMV_EW_m,YoY_Infl,CPI,HI1,HI2,MKT_exc,SMB,HML,MOM,ACWI_exc,SP500_exc,RUSSELL1000_exc,EW_exc,GMV_exc,RP_exc,GMV_EW_exc
2012-12-03,0.000100000000,0.022651115736,0.008498040923,0.009767030804,0.036350468661,0.020471355567,0.032090165402,0.028410912114,0.017000000000,229.601000000000,0,0,0.023,-0.0049,0.0181,-0.018,0.022551115736,0.008398040923,0.009667030804,0.036250468661,0.020371355567,0.031990165402,0.028310912114
2013-01-01,0.000000000000,0.046067180040,0.051387425967,0.053857744814,0.041627992075,0.025088204319,0.036101517374,0.033358098197,0.016000000000,230.280000000000,0,0,0.0546,0.0215,-0.0077,0.0017,0.046067180040,0.051387425967,0.053857744814,0.041627992075,0.025088204319,0.036101517374,0.033358098197
2013-02-01,0.000000000000,-0.000157919481,0.012818407266,0.012748505968,-0.014689367951,0.007676362816,-0.008992470585,-0.003506502567,0.020000000000,232.166000000000,0,0,0.0009,-0.0081,-0.0031,0.032,-0.000157919481,0.012818407266,0.012748505968,-0.014689367951,0.007676362816,-0.008992470585,-0.003506502567
2013-03-01,0.000000000000,0.018283908288,0.037048297781,0.038136058908,-0.007353102775,0.006432809684,-0.002899494578,-0.000460146546,0.015000000000,232.773000000000,0,0,0.023,-0.0038,0.0004,0.0378,0.018283908288,0.037048297781,0.038136058908,-0.007353102775,0.006432809684,-0.002899494578,-0.000460146546
2013-04-01,0.000000000000,0.028567662002,0.018911956594,0.017728301764,0.025011040795,0.023063641820,0.024660567100,0.024037341307,0.011000000000,232.531000000000,0,0,0.0302,0.0023,-0.0168,0.0308,0.028567662002,0.018911956594,0.017728301764,0.025011040795,0.023063641820,0.024660567100,0.024037341307
2013-05-01,0.000000000000,-0.002738947277,0.022604592277,0.021524304861,-0.025048714811,-0.016387039030,-0.025052545196,-0.020717876921,0.014000000000,232.945000000000,0,0,0.0056,-0.0052,0.0008,-0.0147,-0.002738947277,0.022604592277,0.021524304861,-0.025048714811,-0.016387039030,-0.025052545196,-0.020717876921
2013-06-03,0.000000000000,-0.029230090794,-0.013903739303,-0.014099400775,-0.052774892440,-0.035106629768,-0.049208540707,-0.043940761104,0.018000000000,233.504000000000,0,0,-0.0252,-0.0148,0.0143,0.008,-0.029230090794,-0.013903739303,-0.014099400775,-0.052774892440,-0.035106629768,-0.049208540707,-0.043940761104
2013-07-01,0.000000000000,0.047873022462,0.050460164130,0.053112461765,0.036480652912,0.019538021421,0.029584736949,0.028009337167,0.020000000000,233.596000000000,0,0,0.0558,-0.0161,-0.0104,0.0164,0.047873022462,0.050460164130,0.053112461765,0.036480652912,0.019538021421,0.029584736949,0.028009337167
2013-08-01,0.000000000000,-0.020836593874,-0.029662735781,-0.028215767635,-0.021900244080,-0.036651365610,-0.027931741331,-0.029275804845,0.015000000000,233.877000000000,0,0,-0.0183,-0.0025,0.0061,-0.0132,-0.020836593874,-0.029662735781,-0.028215767635,-0.021900244080,-0.036651365610,-0.027931741331,-0.029275804845
2013-09-02,0.000000000000,0.051654045400,0.030875579477,0.034391739772,0.068501365902,0.053216437856,0.065643708590,0.060858901879,0.012000000000,234.149000000000,0,0,0.0552,0.0107,0.0121,0.0333,0.051654045400,0.030875579477,0.034391739772,0.068501365902,0.053216437856,0.065643708590,0.060858901879
2013-10-01,0.000000000000,0.040189083182,0.045556255567,0.043650555389,0.052318291874,0.045802916368,0.051935944759,0.049060604121,0.010000000000,233.546000000000,0,0,0.0371,-0.0076,0.0234,0.003,0.040189083182,0.045556255567,0.043650555389,0.052318291874,0.045802916368,0.051935944759,0.049060604121
2013-11-01,0.000000000000,0.014163800320,0.029747063387,0.027399033483,-0.015274349111,-0.019407044559,-0.017591026758,-0.017340696835,0.012000000000,233.069000000000,0,0,0.0182,-0.0119,0.0012,0.0215,0.014163800320,0.029747063387,0.027399033483,-0.015274349111,-0.019407044559,-0.017591026758,-0.017340696835
2013-12-02,0.000000000000,0.017254234189,0.024788302316,0.026479358280,-0.001903194143,0.005338459223,-0.000307928625,0.001717632540,0.015000000000,233.049000000000,0,0,0.0218,0.0124,0.0351,0.0111,0.017254234189,0.024788302316,0.026479358280,-0.001903194143,0.005338459223,-0.000307928625,0.001717632540
2014-01-01,0.000000000000,-0.040001884879,-0.034876890614,-0.032219790111,-0.039674049835,-0.032369254988,-0.035290649019,-0.036021652411,0.016000000000,233.916000000000,0,0,-0.0329,0.0017,0.0197,0.0127,-0.040001884879,-0.034876890614,-0.032219790111,-0.039674049835,-0.032369254988,-0.035290649019,-0.036021652411
2014-02-03,0.000000000000,0.048309406057,0.044953944393,0.046757419464,0.061194030129,0.052325817540,0.057898678920,0.056759923834,0.011000000000,234.781000000000,0,0,0.0506,0.0032,-0.0073,0.015,0.048309406057,0.044953944393,0.046757419464,0.061194030129,0.052325817540,0.057898678920,0.056759923834
2014-03-03,0.000000000000,0.004444849806,0.007965586583,0.005923532579,0.020609362956,0.022593363490,0.020958347724,0.021601363223,0.015000000000,236.293000000000,0,0,0.0015,0.0085,-0.0186,-0.0231,0.004444849806,0.007965586583,0.005923532579,0.020609362956,0.022593363490,0.020958347724,0.021601363223
2014-04-01,0.000000000000,0.009517033264,0.007034251219,0.004389721627,0.014217164914,0.018088285895,0.016218391437,0.016152725404,0.020000000000,237.072000000000,0,0,0.0055,-0.0115,0.009,-0.0339,0.009517033264,0.007034251219,0.004389721627,0.014217164914,0.018088285895,0.016218391437,0.016152725404
2014-05-01,0.000000000000,0.021269633967,0.022740896749,0.022305724336,0.016766961079,0.013306309938,0.015031522626,0.015036635508,0.021000000000,237.900000000000,0,0,0.0175,-0.0065,0.009,0.0054,0.021269633967,0.022740896749,0.022305724336,0.016766961079,0.013306309938,0.015031522626,0.015036635508
2014-06-02,0.000000000000,0.018829299816,0.020175963742,0.022275227445,-0.000357820685,-0.011532605220,-0.008835240084,-0.005945212953,0.021000000000,238.343000000000,0,0,0.0201,0.0022,-0.0002,0.003,0.018829299816,0.020175963742,0.022275227445,-0.000357820685,-0.011532605220,-0.008835240084,-0.005945212953
2014-07-01,0.000000000000,-0.012128636745,-0.014175986236,-0.016524078489,-0.008216435006,0.029206912599,0.009940166678,0.010495238797,0.020000000000,238.250000000000,0,0,-0.0205,0.0011,0.0044,0.0052,-0.012128636745,-0.014175986236,-0.016524078489,-0.008216435006,0.029206912599,0.009940166678,0.010495238797
2014-08-01,0.000000000000,0.022090939248,0.039296778094,0.040688403448,0.011557551476,0.014615383232,0.013507858133,0.013086467354,0.017000000000,237.852000000000,0,0,0.0193,0.012,-0.0077,0.004,0.022090939248,0.039296778094,0.040688403448,0.011557551476,0.014615383232,0.013507858133,0.013086467354
2014-09-01,0.000000000000,-0.032430198608,-0.014468850738,-0.017976044398,-0.040438069000,-0.015730321898,-0.030728619269,-0.028084195449,0.017000000000,238.031000000000,0,0,-0.0309,0.0219,-0.0059,0.0108,-0.032430198608,-0.014468850738,-0.017976044398,-0.040438069000,-0.015730321898,-0.030728619269,-0.028084195449
2014-10-01,0.000000000000,0.007042583228,0.024059029363,0.024108688896,-0.016090187338,-0.010858365825,-0.014645622691,-0.013474276582,0.017000000000,237.433000000000,0,0,0.0033,-0.0172,0.0195,-0.0014,0.007042583228,0.024059029363,0.024108688896,-0.016090187338,-0.010858365825,-0.014645622691,-0.013474276582
2014-11-03,0.000000000000,0.016728606254,0.026185757539,0.025529226691,0.002556484137,-0.007342089614,0.001013025246,-0.002392802739,0.013000000000,236.151000000000,0,0,0.0165,-0.0022,-0.001,0.0098,0.016728606254,0.026185757539,0.025529226691,0.002556484137,-0.007342089614,0.001013025246,-0.002392802739
2014-12-01,0.000000000000,-0.019300528810,-0.003022845065,-0.002802203111,-0.054569603238,-0.037366737863,-0.048998979915,-0.045968170551,0.008000000000,234.812000000000,0,0,-0.0144,-0.0024,-0.0031,0.0112,-0.019300528810,-0.003022845065,-0.002802203111,-0.054569603238,-0.037366737863,-0.048998979915,-0.045968170551
2015-01-01,0.000000000000,-0.015630687712,-0.030325912072,-0.027749515504,-0.016376077637,-0.006576904888,-0.012525930276,-0.011476491262,-0.001000000000,233.707000000000,0,0,-0.0174,0.0286,-0.0016,0.039,-0.015630687712,-0.030325912072,-0.027749515504,-0.016376077637,-0.006576904888,-0.012525930276,-0.011476491262
2015-02-02,0.000000000000,0.055671460067,0.056699332702,0.057089287272,0.053214847876,0.021354520520,0.044079442809,0.037284684198,0.000000000000,234.722000000000,0,0,0.0591,-0.0101,0.0006,-0.0243,0.055671460067,0.056699332702,0.057089287272,0.053214847876,0.021354520520,0.044079442809,0.037284684198
2015-03-02,0.000000000000,-0.015497924078,-0.016291824327,-0.012934361797,-0.020889036118,-0.004966021550,-0.017581613712,-0.012927528834,-0.001000000000,236.119000000000,0,0,-0.0117,-0.0045,0.0286,0.0175,-0.015497924078,-0.016291824327,-0.012934361797,-0.020889036118,-0.004966021550,-0.017581613712,-0.012927528834
2015-04-01,0.000000000000,0.029017557940,0.009274866236,0.006817584832,0.054761389167,0.038899178866,0.047811302159,0.046830284016,-0.002000000000,236.599000000000,0,0,0.0271,-0.0273,0.0118,-0.033,0.029017557940,0.009274866236,0.006817584832,0.054761389167,0.038899178866,0.047811302159,0.046830284016
2015-05-01,0.000000000000,-0.001304646391,0.012147216846,0.012422176104,-0.027722157535,-0.025818032603,-0.027897106167,-0.026770095069,0.000000000000,237.805000000000,0,0,0.005,-0.0108,-0.0049,0.0429,-0.001304646391,0.012147216846,0.012422176104,-0.027722157535,-0.025818032603,-0.027897106167,-0.026770095069
2015-06-01,0.000000000000,-0.023543231263,-0.019853839189,-0.019245073062,-0.021733272511,-0.019043315547,-0.020130802476,-0.020388294029,0.001000000000,238.638000000000,0,0,-0.0209,0.022,-0.0025,0.0199,-0.023543231263,-0.019853839189,-0.019245073062,-0.021733272511,-0.019043315547,-0.020130802476,-0.020388294029
2015-07-01,0.000000000000,0.008684668765,0.020586931874,0.018935978359,-0.009704665783,-0.000885737504,-0.013247177516,-0.005295201644,0.002000000000,238.654000000000,0,0,0.0113,-0.0109,0.0032,0.0353,0.008684668765,0.020586931874,0.018935978359,-0.009704665783,-0.000885737504,-0.013247177516,-0.005295201644
2015-08-03,0.000000000000,-0.068550466718,-0.061008413787,-0.060757193928,-0.083829351103,-0.085115777616,-0.082384528798,-0.084472564359,0.002000000000,238.316000000000,0,0,-0.0618,-0.0055,-0.0076,-0.0068,-0.068550466718,-0.061008413787,-0.060757193928,-0.083829351103,-0.085115777616,-0.082384528798,-0.084472564359
2015-09-01,0.000000000000,-0.036228769643,-0.025253814347,-0.027916612069,-0.040559735640,-0.032875179686,-0.037400806789,-0.036717457663,0.000000000000,237.945000000000,0,0,-0.0391,-0.0273,-0.0083,0.0348,-0.036228769643,-0.025253814347,-0.027916612069,-0.040559735640,-0.032875179686,-0.037400806789,-0.036717457663
2015-10-01,0.000000000000,0.078481708822,0.083944068094,0.080532001618,0.061558887453,0.053876346841,0.056948309490,0.057717617147,0.002000000000,237.838000000000,0,0,0.0732,-0.0038,-0.0281,-0.0261,0.078481708822,0.083944068094,0.080532001618,0.061558887453,0.053876346841,0.056948309490,0.057717617147
2015-11-02,0.000000000000,-0.008256040231,0.002231013648,0.002625716577,-0.037645228434,-0.050098135917,-0.044042243794,-0.043871682175,0.005000000000,237.336000000000,0,0,-0.003,-0.0225,-0.02,0.0207,-0.008256040231,0.002231013648,0.002625716577,-0.037645228434,-0.050098135917,-0.044042243794,-0.043871682175
2015-12-01,0.000100000000,-0.018033046148,-0.016299770590,-0.018503706074,-0.010383207410,0.022505099397,-0.001152500759,0.006060945994,0.007000000000,236.525000000000,0,0,-0.0173,0.0165,0.0004,0.0339,-0.018133046148,-0.016399770590,-0.018603706074,-0.010483207410,0.022405099397,-0.001252500759,0.005960945994
2016-01-01,0.000100000000,-0.060310712253,-0.049957479929,-0.054136936023,-0.055724027985,-0.069047055429,-0.058708654821,-0.062385541707,0.014000000000,236.916000000000,0,0,-0.0632,0.0002,-0.0249,0.0058,-0.060410712253,-0.050057479929,-0.054236936023,-0.055824027985,-0.069147055429,-0.058808654821,-0.062485541707
2016-02-01,0.000200000000,-0.006883265234,-0.002184698011,-0.001110501257,0.000385414856,0.011270906862,0.006839227734,0.005828160859,0.010000000000,237.111000000000,0,0,-0.005,-0.0034,-0.003,-0.0271,-0.007083265234,-0.002384698011,-0.001310501257,0.000185414856,0.011070906862,0.006639227734,0.005628160859
2016-03-01,0.000200000000,0.074109665372,0.067287019721,0.069100132897,0.108227260966,0.083806652269,0.102447218781,0.096016956618,0.009000000000,238.132000000000,0,0,0.0692,0.0141,-0.008,-0.0274,0.073909665372,0.067087019721,0.068900132897,0.108027260966,0.083606652269,0.102247218781,0.095816956618
2016-04-01,0.000100000000,0.014761114742,0.003521648451,0.005103778828,0.024639433281,0.024744913744,0.023989723373,0.024692173512,0.011000000000,239.261000000000,0,0,0.0191,0.0086,0.0227,-0.0326,0.014661114742,0.003421648451,0.005003778828,0.024539433281,0.024644913744,0.023889723373,0.024592173512
2016-05-02,0.000100000000,0.001263473652,0.017168832054,0.016791433039,-0.031022555712,-0.024997639783,-0.031054590404,-0.028010097747,0.010000000000,240.229000000000,0,0,0.0045,0.0122,-0.0112,0.0293,0.001163473652,0.017068832054,0.016691433039,-0.031122555712,-0.025097639783,-0.031154590404,-0.028110097747
2016-06-01,0.000200000000,-0.006057701076,0.002085106977,0.001754334669,-0.002696069566,0.008486284240,0.003871360971,0.002895107337,0.010000000000,241.018000000000,0,0,-0.0167,0.021,-0.0066,0.0609,-0.006257701076,0.001885106977,0.001554334669,-0.002896069566,0.008286284240,0.003671360971,0.002695107337
2016-07-01,0.000200000000,0.043096450053,0.036492832909,0.037739704037,0.048992178596,0.065938335504,0.053446964852,0.057465257050,0.008000000000,240.628000000000,0,0,0.0448,-0.0308,-0.0325,-0.0171,0.042896450053,0.036292832909,0.037539704037,0.048792178596,0.065738335504,0.053246964852,0.057265257050
2016-08-01,0.000200000000,0.003362823119,0.000615420999,0.000596276087,0.005276039236,0.003405397421,0.005961983484,0.004340718328,0.011000000000,240.849000000000,0,0,0.0029,0.0115,0.0127,-0.0385,0.003162823119,0.000415420999,0.000396276087,0.005076039236,0.003205397421,0.005761983484,0.004140718328
2016-09-01,0.000200000000,0.006128633496,-0.000239033980,0.000371044998,0.002908524565,-0.010223547771,-0.000433940472,-0.003657511603,0.015000000000,241.428000000000,0,0,0.009,-0.0018,-0.0102,0.0163,0.005928633496,-0.000439033980,0.000171044998,0.002708524565,-0.010423547771,-0.000633940472,-0.003857511603
2016-10-03,0.000200000000,-0.016972736887,-0.018595379900,-0.019826685100,-0.006119743307,-0.013851803911,-0.007722457789,-0.009985773609,0.016000000000,241.729000000000,0,0,-0.0188,-0.024,0.0034,-0.0114,-0.017172736887,-0.018795379900,-0.020026685100,-0.006319743307,-0.014051803911,-0.007922457789,-0.010185773609
2016-11-01,0.000100000000,0.007599624912,0.036176403765,0.038615019437,-0.043636332723,-0.052400482009,-0.048699697021,-0.048018407366,0.017000000000,241.353000000000,0,0,0.0139,0.0172,-0.0199,-0.0414,0.007499624912,0.036076403765,0.038515019437,-0.043736332723,-0.052500482009,-0.048799697021,-0.048118407366
2016-12-01,0.000300000000,0.021601696630,0.019295339689,0.018332974513,0.032301229426,0.010053510566,0.027058437636,0.021177369996,0.021000000000,241.432000000000,0,0,0.0225,0.0101,-0.017,-0.0149,0.021301696630,0.018995339689,0.018032974513,0.032001229426,0.009753510566,0.026758437636,0.020877369996
2017-01-02,0.000400000000,0.027343093798,0.018642394147,0.019802677942,0.033463064497,0.036471988280,0.034607041265,0.034967526388,0.025000000000,242.839000000000,0,0,0.0272,-0.0211,0.0076,0.0176,0.026943093798,0.018242394147,0.019402677942,0.033063064497,0.036071988280,0.034207041265,0.034567526388
2017-02-01,0.000400000000,0.028051299586,0.038950828681,0.038017679922,0.016804239952,0.022997204083,0.019639541669,0.019900722017,0.027000000000,243.603000000000,0,0,0.0228,0.0083,-0.0021,-0.0188,0.027651299586,0.038550828681,0.037617679922,0.016404239952,0.022597204083,0.019239541669,0.019500722017
2017-03-01,0.000300000000,0.012233545149,0.000700391583,0.000168992447,0.024222418785,0.001996783282,0.019446603385,0.013109601034,0.024000000000,243.801000000000,0,0,0.0148,0.0132,0.0042,0.0012,0.011933545149,0.000400391583,-0.000131007553,0.023922418785,0.001696783282,0.019146603385,0.012809601034
2017-04-03,0.000500000000,0.015584663601,0.009916085251,0.010235115817,0.027193669945,0.013848877938,0.022572691251,0.020521273941,0.022000000000,244.524000000000,0,0,0.0186,0.0112,0.0298,0.0006,0.015084663601,0.009416085251,0.009735115817,0.026693669945,0.013348877938,0.022072691251,0.020021273941
2017-05-01,0.000600000000,0.022082854139,0.013322639036,0.012072556980,0.034446089099,0.020835951071,0.031494019526,0.027641020085,0.019000000000,244.733000000000,0,0,0.022,0.0002,-0.0211,0.0111,0.021482854139,0.012722639036,0.011472556980,0.033846089099,0.020235951071,0.030894019526,0.027041020085
2017-06-01,0.000600000000,0.004547444471,0.005813300046,0.006545177751,0.001929925817,0.002352077444,0.000153501854,0.002141001631,0.016000000000,244.955000000000,0,0,0.006,-0.0049,-0.0073,0.005,0.003947444471,0.005213300046,0.005945177751,0.001329925817,0.001752077444,-0.000446498146,0.001541001631
2017-07-03,0.000700000000,0.027946674206,0.020199234445,0.019463073892,0.042401364383,0.013726340576,0.035474789061,0.028063852479,0.017000000000,244.786000000000,0,0,0.0251,0.0128,0.0046,0.0177,0.027246674206,0.019499234445,0.018763073892,0.041701364383,0.013026340576,0.034774789061,0.027363852479
2017-08-01,0.000900000000,0.003831111424,0.002307122250,0.002425478751,0.008690430303,-0.032892679799,-0.001467019269,-0.012101124748,0.019000000000,245.519000000000,0,0,0.0013,0.003,0.0219,0.0195,0.002931111424,0.001407122250,0.001525478751,0.007790430303,-0.033792679799,-0.002367019269,-0.013001124748
2017-09-01,0.000900000000,0.019320015533,0.020230367174,0.020905041260,0.003413525449,0.009087519544,0.005012386498,0.006250522496,0.022000000000,246.819000000000,0,0,0.023,0.0232,-0.0123,0.0001,0.018420015533,0.019330367174,0.020005041260,0.002513525449,0.008187519544,0.004112386498,0.005350522496
2017-10-02,0.000900000000,0.020765336771,0.022990129832,0.022613364871,0.005458573787,-0.010146200696,0.004432161094,-0.002343813454,0.020000000000,246.663000000000,0,0,0.018,-0.0147,0.0409,0.0344,0.019865336771,0.022090129832,0.021713364871,0.004558573787,-0.011046200696,0.003532161094,-0.003243813454
2017-11-01,0.000800000000,0.019358218123,0.029894070864,0.029765763077,-0.002025583323,0.006462323437,-0.001298034583,0.002218370057,0.022000000000,246.669000000000,0,0,0.0193,0.0025,0.0439,0.0046,0.018558218123,0.029094070864,0.028965763077,-0.002825583323,0.005662323437,-0.002098034583,0.001418370057
2017-12-01,0.000900000000,0.016121712692,0.010731034125,0.010773285512,0.037397409852,0.044532602963,0.036874569986,0.040965006408,0.021000000000,246.524000000000,0,0,0.0138,-0.0048,0.0276,-0.0107,0.015221712692,0.009831034125,0.009873285512,0.036497409852,0.043632602963,0.035974569986,0.040065006408
2018-01-01,0.001100000000,0.056416609363,0.056931291665,0.054591560149,0.063258962342,0.052762193214,0.059442342598,0.058010577778,0.021000000000,247.867000000000,0,0,0.0515,0.004,-0.0053,0.0327,0.055316609363,0.055831291665,0.053491560149,0.062158962342,0.051662193214,0.058342342598,0.056910577778
2018-02-01,0.001100000000,-0.041998272539,-0.037483775996,-0.037291620643,-0.042481550983,-0.038979282393,-0.040346816497,-0.040730416688,0.022000000000,248.991000000000,0,0,-0.04,-0.006,-0.0174,0.0243,-0.043098272539,-0.038583775996,-0.038391620643,-0.043581550983,-0.040079282393,-0.041446816497,-0.041830416688
2018-03-01,0.001200000000,-0.021406742258,-0.025856465168,-0.023136666520,-0.013526763683,-0.003717922009,-0.009435552611,-0.008622342846,0.024000000000,249.554000000000,0,0,-0.0176,0.003,-0.0181,-0.0111,-0.022606742258,-0.027056465168,-0.024336666520,-0.014726763683,-0.004917922009,-0.010635552611,-0.009822342846
2018-04-02,0.001400000000,0.009549565109,0.003502755559,0.003080856677,0.010186815215,0.003673581956,0.008240561660,0.006930198586,0.025000000000,250.546000000000,0,0,0.0093,0.0036,-0.0139,-0.0049,0.008149565109,0.002102755559,0.001680856677,0.008786815215,0.002273581956,0.006840561660,0.005530198586
2018-05-01,0.001400000000,0.001248486969,0.023340492289,0.024832356822,-0.044707804348,-0.014488089444,-0.039044311191,-0.029597946896,0.028000000000,251.588000000000,0,0,0.0049,-0.0043,-0.0259,0.0311,-0.000151513031,0.021940492289,0.023432356822,-0.046107804348,-0.015888089444,-0.040444311191,-0.030997946896
2018-06-01,0.001400000000,-0.005415392306,0.005759864741,0.006068649121,-0.015728225651,-0.011468353631,-0.017824268417,-0.013598289641,0.029000000000,251.989000000000,0,0,-0.0049,0.0167,0.0174,-0.0138,-0.006815392306,0.004359864741,0.004668649121,-0.017128225651,-0.012868353631,-0.019224268417,-0.014998289641
2018-07-02,0.001600000000,0.030156739177,0.036855673875,0.034174295898,0.033890172302,0.035775334131,0.033569880269,0.034832753217,0.029000000000,252.006000000000,0,0,0.0253,-0.0005,0.0102,-0.0163,0.028556739177,0.035255673875,0.032574295898,0.032290172302,0.034175334131,0.031969880269,0.033232753217
2018-08-01,0.001600000000,0.007856382190,0.031887605919,0.033809467496,-0.025894627718,0.004911158565,-0.017288801171,-0.010491734577,0.027000000000,252.146000000000,0,0,0.0087,-0.0014,-0.0134,0.0346,0.006256382190,0.030287605919,0.032209467496,-0.027494627718,0.003311158565,-0.018888801171,-0.012091734577
2018-09-03,0.001500000000,0.004352206590,0.005272507333,0.003386811454,0.001816842574,-0.008423140809,-0.002276331102,-0.003303149117,0.023000000000,252.439000000000,0,0,0.0032,0.0127,0.0164,0.0059,0.002852206590,0.003772507333,0.001886811454,0.000316842574,-0.009923140809,-0.003776331102,-0.004803149117
2018-10-01,0.001900000000,-0.074938933516,-0.068665206091,-0.071062124901,-0.069774798415,-0.061058208485,-0.068783773796,-0.065416503450,0.025000000000,252.885000000000,0,0,-0.0819,-0.0087,-0.009,-0.0246,-0.076838933516,-0.070565206091,-0.072962124901,-0.071674798415,-0.062958208485,-0.070683773796,-0.067316503450
2018-11-01,0.001800000000,0.014625417355,0.019622740755,0.019640673420,0.011488492002,0.012720633984,0.011558026117,0.012104562993,0.022000000000,252.038000000000,0,0,0.0088,-0.0071,-0.0013,-0.0158,0.012825417355,0.017822740755,0.017840673420,0.009688492002,0.010920633984,0.009758026117,0.010304562993
2018-12-03,0.001900000000,-0.070434468626,-0.090739178854,-0.091523019387,-0.034172779433,-0.050111581871,-0.036283303091,-0.042142180652,0.019000000000,251.233000000000,0,0,-0.0767,0.009,0.0011,0.0146,-0.072334468626,-0.092639178854,-0.093423019387,-0.036072779433,-0.052011581871,-0.038183303091,-0.044042180652
2019-01-01,0.002100000000,0.078959576803,0.079702721749,0.083392085701,0.080399654644,0.079971190812,0.079839067977,0.080185422728,0.016000000000,251.712000000000,0,0,0.0747,-0.0105,-0.0143,-0.0385,0.076859576803,0.077602721749,0.081292085701,0.078299654644,0.077871190812,0.077739067977,0.078085422728
2019-02-01,0.001800000000,0.026747146989,0.031393098731,0.033201871045,0.011118264869,0.008760087438,0.009902695349,0.009939176153,0.015000000000,252.776000000000,0,0,0.0294,0.0082,-0.0179,0.0036,0.024947146989,0.029593098731,0.031401871045,0.009318264869,0.006960087438,0.008102695349,0.008139176153
2019-03-01,0.001900000000,0.012576004100,0.018978243860,0.016955170883,0.000112532876,0.002317417010,0.001570774643,0.001214974943,0.019000000000,254.202000000000,0,0,0.0076,0.0123,-0.0042,0.0289,0.010676004100,0.017078243860,0.015055170883,-0.001787467124,0.000417417010,-0.000329225357,-0.000685025057
2019-04-01,0.002100000000,0.033765626360,0.040138411051,0.040049714020,0.023998727419,0.012077382372,0.021885390476,0.018038054896,0.020000000000,255.548000000000,0,0,0.0344,-0.0054,0.0176,-0.0281,0.031665626360,0.038038411051,0.037949714020,0.021898727419,0.009977382372,0.019785390476,0.015938054896
2019-05-01,0.002100000000,-0.059319029405,-0.064217260928,-0.064353685489,-0.048843103917,-0.037077291641,-0.049104003082,-0.042960197779,0.018000000000,256.092000000000,0,0,-0.0599,0.0188,-0.0452,0.0668,-0.061419029405,-0.066317260928,-0.066453685489,-0.050943103917,-0.039177291641,-0.051204003082,-0.045060197779
2019-06-03,0.001800000000,0.065479612568,0.070010253358,0.069745289587,0.057479940917,0.047058503736,0.049309486588,0.052269222327,0.016000000000,256.143000000000,0,0,0.0613,-0.0069,-0.0139,-0.0107,0.063679612568,0.068210253358,0.067945289587,0.055679940917,0.045258503736,0.047509486588,0.050469222327
2019-07-01,0.001900000000,0.002930152644,0.014000335292,0.015181462803,-0.007103513729,-0.000982959118,-0.005550953783,-0.004043236423,0.018000000000,256.571000000000,0,0,-0.0007,-0.0252,0.0119,0.0101,0.001030152644,0.012100335292,0.013281462803,-0.009003513729,-0.002882959118,-0.007450953783,-0.005943236423
2019-08-01,0.001600000000,-0.023722298404,-0.016516209031,-0.018946739092,-0.047982826602,-0.025461650122,-0.043678853382,-0.036722238362,0.017000000000,256.558000000000,0,0,-0.0255,-0.005,-0.0419,0.0432,-0.025322298404,-0.018116209031,-0.020546739092,-0.049582826602,-0.027061650122,-0.045278853382,-0.038322238362
2019-09-02,0.001800000000,0.021041551468,0.018251145234,0.016891052112,0.020906844773,0.006839029886,0.019874341696,0.013872937329,0.017000000000,256.759000000000,0,0,0.019,-0.0149,0.003,-0.0443,0.019241551468,0.016451145234,0.015091052112,0.019106844773,0.005039029886,0.018074341696,0.012072937329
2019-10-01,0.001500000000,0.027368721218,0.021291564421,0.020840972263,0.028986160185,0.019226845218,0.028284856518,0.024106502701,0.018000000000,257.346000000000,0,0,0.0256,-0.0253,0.0244,-0.0123,0.025868721218,0.019791564421,0.019340972263,0.027486160185,0.017726845218,0.026784856518,0.022606502701
2019-11-01,0.001200000000,0.024411459341,0.035622371996,0.037154189888,0.004614343339,0.015642703672,0.007985308390,0.010128523505,0.021000000000,257.208000000000,0,0,0.0274,-0.0051,-0.0122,-0.0102,0.023211459341,0.034422371996,0.035954189888,0.003414343339,0.014442703672,0.006785308390,0.008928523505
2019-12-02,0.001400000000,0.035215219455,0.029703655220,0.028409069751,0.049335664768,0.031651906881,0.046302480227,0.040493785824,0.023000000000,256.974000000000,0,0,0.0305,-0.0101,0.0056,0.0027,0.033815219455,0.028303655220,0.027009069751,0.047935664768,0.030251906881,0.044902480227,0.039093785824
2020-01-01,0.001300000000,-0.011045929193,-0.000763115510,0.000727812579,-0.028893814416,-0.014658498427,-0.024773805207,-0.021776156421,0.025000000000,257.971000000000,0,0,-0.012,-0.0009,-0.0071,0.0415,-0.012345929193,-0.002063115510,-0.000572187421,-0.030193814416,-0.015958498427,-0.026073805207,-0.023076156421
2020-02-03,0.001200000000,-0.080769783915,-0.082856955688,-0.082211954221,-0.088853526888,-0.077214740685,-0.083726692043,-0.083034133786,0.023000000000,258.678000000000,0,0,-0.0854,0.0023,-0.0209,0.0019,-0.081969783915,-0.084056955688,-0.083411954221,-0.090053526888,-0.078414740685,-0.084926692043,-0.084234133786
2020-03-02,0.001200000000,-0.135003316383,-0.123994142956,-0.132627636507,-0.195230022301,-0.146851170504,-0.190029890886,-0.171040596403,0.015000000000,258.115000000000,0,0,-0.1377,-0.0184,-0.0328,0.0623,-0.136203316383,-0.125194142956,-0.133827636507,-0.196430022301,-0.148051170504,-0.191229890886,-0.172240596403
